Measurement Name :,20221028_SDR710_Plate14,,Generated On :,"28/10/2022, 09:54:18",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.10.22 09:40:38,24.8,94.82,85.11,94.32,73.28,73.33,64.34,96.13,70.48,95.07,79.77,107.36,64.74,81.04,80.7,99.69,60.37,82.41,82.98,104.98,83.64,75.24,67.66,100,81.92,,30,965,36,30.99,
28.10.22 09:40:53,25.05,95.11,85.11,93.46,73.81,72.92,63.27,95.98,70.21,95.36,78.92,107.05,64.34,80.9,80.7,99.54,60.1,82.12,82.82,104.98,83.49,74.83,67.07,99.7,81.64,,30,965,36,30.99,
28.10.22 09:41:08,25.3,95.26,84.12,92.89,72.07,72.65,63.14,95.98,69.94,94.77,78.92,107.05,63.94,80.62,80.42,99.08,59.27,81.98,82.52,104.68,83.34,74.69,66.93,99.4,81.64,,30,965,36,30.99,
28.10.22 09:41:23,25.55,94.97,84.97,92.17,72.74,72.11,63.4,95.68,69.4,95.21,78.63,106.74,63.94,80.34,80.28,98.93,59,81.84,82.36,104.68,83.2,74.28,66.63,99.4,81.07,,30,965,36,30.99,
28.10.22 09:41:38,25.8,94.38,84.4,92.6,72.74,71.7,62.47,95.83,68.99,94.92,78.35,106.74,63.8,79.92,80.14,98.78,59,81.7,82.36,104.53,83.05,74.01,66.49,99.4,81.07,,30,965,36,30.99,
28.10.22 09:41:53,26.05,95.11,84.26,93.6,72.74,71.84,62.47,94.94,69.12,94.77,77.78,106.58,63.4,79.64,79.85,98.47,58.45,81.27,82.06,104.38,82.46,73.47,66.05,98.81,80.64,,30,965,36,30.99,
28.10.22 09:42:08,26.3,95.11,84.83,92.46,72.21,71.57,62.47,95.39,68.99,95.07,77.78,106.74,63.54,79.5,79.57,98.63,58.31,81.41,82.21,104.53,82.9,73.19,65.75,99.25,80.64,,30,965,36,30.98,
28.10.22 09:42:23,26.55,94.38,85.39,92.46,71.14,71.03,62.21,95.83,68.58,94.47,76.94,106.58,62.74,79.08,79.29,98.17,58.18,80.7,81.9,104.07,82.9,72.79,65.31,98.95,80.5,,30,965,36,30.98,
28.10.22 09:42:38,26.8,95.26,83.98,91.45,71.81,69.95,61.54,95.39,68.45,94.33,76.94,106.58,63,78.8,79.15,98.17,58.04,80.7,82.06,104.22,82.61,72.52,65.02,98.95,80.5,,30,965,36,30.99,
28.10.22 09:42:53,27.05,94.23,84.4,90.45,71.67,70.89,61.01,95.24,68.18,94.62,77.08,106.28,62.87,78.94,79.15,98.17,57.22,80.7,82.06,104.22,82.61,72.52,65.02,98.95,80.21,,30,965,36,30.99,
28.10.22 09:43:08,27.3,94.52,83.28,91.6,72.07,69.68,60.88,95.54,68.04,94.62,76.23,106.58,62.47,78.39,78.44,98.17,56.67,80.42,81.75,104.07,82.75,72.38,64.88,98.51,80.07,,30,965,36,30.99,
28.10.22 09:43:23,27.55,94.23,83.98,91.6,71.14,69.14,59.82,94.94,68.04,94.47,75.81,106.28,62.47,78.11,78.02,98.02,56.13,80.28,81.6,103.62,82.46,72.11,64.29,98.51,79.79,,30,965,36,30.98,
28.10.22 09:43:38,27.8,94.38,83.84,91.31,71.41,69.41,60.09,94.65,67.77,94.47,75.53,106.28,61.81,77.83,78.02,97.87,55.58,80.42,81.6,103.92,82.46,72.11,64.15,98.51,79.65,,30,965,36,30.99,
28.10.22 09:43:53,28.05,94.38,82.16,91.17,70.88,68.07,59.43,94.8,67.5,94.33,75.25,106.12,62.21,77.83,77.88,97.41,55.45,80.14,81.44,103.62,82.17,71.97,63.86,98.36,79.22,,30,965,36,30.99,
28.10.22 09:44:08,28.3,94.38,82.16,91.45,71.27,67.94,59.82,94.5,65.89,94.03,75.11,105.97,61.94,77.27,77.46,97.41,54.91,79.99,81.29,103.62,82.17,71.43,63.71,98.36,79.08,,30,965,36,30.98,
28.10.22 09:44:23,28.55,94.52,82.02,91.6,70.08,68.2,59.29,94.5,65.89,94.47,74.83,105.81,61.54,77.13,77.31,97.26,54.23,79.99,81.14,103.31,82.31,71.03,63.71,98.21,78.8,,30,965,36,30.99,
28.10.22 09:44:38,28.8,93.79,82.02,89.74,70.48,67.54,59.43,94.06,65.35,94.18,74.55,105.5,61.67,76.72,76.75,97.11,53.96,79.85,81.14,103.47,82.02,70.62,63.13,98.21,78.8,,30,965,36,30.99,
28.10.22 09:44:53,29.05,95.41,82.58,91.17,69.95,67.27,59.29,94.06,64.95,94.03,74.27,105.35,61.54,76.86,76.75,96.96,53.82,79.85,80.98,103.31,82.46,70.62,63.13,98.21,79.08,,30,965,36,30.99,
28.10.22 09:45:08,29.3,94.67,81.6,89.32,69.28,66.74,58.51,94.06,64.28,94.18,73.71,105.5,61.14,76.3,75.91,96.5,53.69,79.29,80.68,103.16,82.17,70.22,62.55,97.62,78.37,,30,965,36,30.99,
28.10.22 09:45:23,29.55,94.67,81.32,90.31,69.95,66.87,58.37,93.62,64.41,93.88,73.43,105.04,61.28,76.3,76.05,96.2,53.01,79.15,80.52,102.86,82.61,70.22,62.26,97.76,78.37,,30,965,36,30.99,
28.10.22 09:45:38,29.8,94.08,80.48,89.03,69.28,66.07,58.24,93.18,63.88,94.03,73.43,105.04,60.88,76.16,75.63,96.2,52.61,79,80.37,103.01,82.17,69.95,62.11,97.62,78.09,,30,965,36,30.98,
28.10.22 09:45:53,30.05,94.67,80.62,89.03,68.1,66.2,58.51,93.77,63.48,94.18,72.74,104.89,60.75,75.47,75.22,96.05,51.94,78.86,80.07,102.41,82.31,69.81,61.68,97.32,77.95,,30,965,36,30.98,
28.10.22 09:46:08,30.3,93.5,80.76,88.18,67.57,65.67,58.37,92.74,64.01,94.18,72.6,104.73,61.01,75.47,74.94,96.05,51.53,78.86,79.91,102.71,82.46,69.55,61.54,97.32,77.67,,30,965,36,30.98,
28.10.22 09:46:23,30.55,93.79,80.76,88.75,67.18,64.22,58.51,93.03,64.01,94.03,72.46,104.58,60.88,75.06,74.8,95.9,51.4,78.86,79.91,102.71,82.31,69.41,61.1,97.32,77.67,,30,965,36,30.98,
28.10.22 09:46:38,30.8,93.79,81.04,88.47,67.04,64.75,58.51,93.03,62.42,94.47,72.18,104.12,60.35,74.92,74.52,95.44,51,78.86,79.76,102.56,82.31,69.28,60.96,97.32,77.24,,30,965,36,30.98,
28.10.22 09:46:53,31.05,93.79,79.93,88.33,68.49,64.22,57.98,92.74,62.42,94.03,71.9,104.12,60.75,74.65,74.8,95.44,50.6,78.44,79.61,102.56,82.75,69.14,60.81,97.17,76.96,,30,965,36,30.98,
28.10.22 09:47:08,31.3,93.65,79.51,88.47,67.31,64.09,57.72,92.3,62.42,94.18,71.63,103.66,59.56,74.23,74.1,94.99,50.06,78.16,79.46,102.26,82.61,68.87,60.38,96.87,76.54,,30,965,36,30.98,
28.10.22 09:47:23,31.55,94.08,78.96,88.47,67.04,64.48,57.72,92.45,60.96,93.44,71.49,103.51,59.69,74.1,74.24,95.14,49.53,78.3,79.15,102.26,82.61,68.61,60.24,96.73,76.26,,30,965,36,30.99,
28.10.22 09:47:38,31.8,93.79,78.82,87.48,66.26,63.56,57.72,91.71,60.83,94.03,71.35,103.2,59.95,73.96,73.82,95.14,49.26,78.16,79.15,102.26,82.61,68.61,59.95,97.02,76.26,,30,965,36,30.99,
28.10.22 09:47:53,32.05,93.06,78.82,87.76,65.6,63.56,56.8,91.57,59.91,93.73,70.8,102.89,59.56,73.41,73.41,94.69,48.86,78.02,78.85,101.8,82.61,68.07,59.66,96.58,75.56,,30,965,36,30.98,
28.10.22 09:48:08,32.3,94.38,78.54,88.18,65.87,63.29,57.46,91.86,60.43,94.03,70.52,102.74,59.16,73.55,73.13,94.84,48.99,78.02,79,101.95,82.61,68.07,59.52,96.58,75.7,,30,965,36,30.98,
28.10.22 09:48:23,32.55,93.06,78.26,88.75,64.95,63.56,57.19,91.86,60.17,94.03,70.66,102.43,59.03,73,72.58,94.24,48.06,77.46,78.7,101.65,82.46,67.54,58.94,96.28,75.28,,30,965,36,30.98,
28.10.22 09:48:38,32.8,93.79,76.89,88.04,64.56,62.9,57.46,91.57,60.3,93.88,70.52,102.59,58.9,72.73,72.44,94.24,47.53,77.46,78.54,101.65,82.61,67.67,58.66,96.28,75.14,,30,965,36,30.96,
28.10.22 09:48:53,33.05,93.65,77.02,87.2,64.95,62.51,57.19,91.13,58.85,93.88,70.11,102.43,58.9,72.32,72.16,94.24,47.13,77.17,78.39,101.65,82.17,67.27,58.37,96.28,74.86,,30,965,36,30.96,
28.10.22 09:49:08,33.3,93.06,76.47,87.06,63.78,62.37,56.54,90.69,59.51,93.88,69.83,102.43,58.37,72.18,72.02,93.94,46.74,77.03,78.39,101.5,81.87,67,58.08,96.13,74.72,,30,965,36,30.96,
28.10.22 09:49:23,33.55,92.77,76.2,86.77,64.17,61.98,57.19,90.99,59.64,93.88,69.56,101.82,58.11,71.77,71.61,93.64,46.47,76.75,78.24,101.35,82.02,66.87,57.94,95.84,74.3,,30,965,36,30.98,
28.10.22 09:49:38,33.8,93.21,76.34,86.63,63.52,61.72,57.06,90.84,59.51,94.18,69.69,101.82,58.24,71.63,71.61,93.94,46.21,76.61,78.09,101.35,82.17,67,57.65,95.99,74.3,,30,965,36,30.96,
28.10.22 09:49:53,34.05,93.21,76.34,87.2,62.74,61.72,56.54,90.99,58.33,94.18,69.14,101.67,58.11,71.22,71.2,93.79,45.94,76.19,77.78,101.05,81.87,66.74,57.23,95.99,73.88,,30,965,36,30.98,
28.10.22 09:50:08,34.3,92.91,75.79,86.63,62.74,61.46,56.28,90.11,58.85,94.03,69.28,101.82,58.11,70.95,71.2,93.64,45.55,75.91,77.78,101.2,81.72,66.34,56.94,95.84,73.88,,30,965,36,30.98,
28.10.22 09:50:23,34.55,92.19,75.1,86.35,61.71,61.72,56.41,89.97,57.81,94.33,68.87,101.06,58.11,70.68,70.92,93.34,45.02,75.49,77.63,101.05,81.43,66.34,56.65,95.84,73.46,,30,965,36,30.96,
28.10.22 09:50:38,34.8,92.19,75.38,86.91,60.81,61.46,55.5,90.26,57.68,94.18,68.46,100.91,57.33,70.14,70.37,93.19,44.76,74.94,77.48,100.75,81.28,66.34,56.23,95.84,73.32,,30,965,36,30.96,
28.10.22 09:50:53,35.05,91.6,76.2,84.95,61.45,61.06,55.5,90.26,56.89,93.73,68.04,100.61,57.72,70.14,70.37,92.74,44.89,74.8,77.48,100.6,81.43,66.2,56.08,95.54,73.18,,30,965,36,30.96,
28.10.22 09:51:08,35.3,92.04,75.51,84.81,61.84,60.93,55.37,90.26,57.81,94.47,67.77,100.76,57.33,70,70.23,92.89,43.97,74.38,77.33,100.45,81.14,66.34,55.94,95.25,73.04,,30,965,36,30.96,
28.10.22 09:51:23,35.55,92.19,75.38,84.25,60.94,60.8,54.98,89.82,56.89,94.47,67.5,100.61,57.06,69.73,69.96,92.59,43.71,73.68,77.18,100.45,81.28,66.2,55.52,95.1,72.63,,30,965,36,30.95,
28.10.22 09:51:38,35.8,92.77,74.28,85.51,60.29,60.41,55.11,89.39,56.24,94.03,67.63,100.76,57.06,69.46,69.96,92.44,43.05,73.13,77.03,100.6,81.14,66.2,55.23,95.1,72.35,,30,965,36,30.95,
28.10.22 09:51:53,36.05,92.19,74.97,84.25,60.55,60.54,55.11,89.97,55.85,94.18,66.95,100,56.8,68.92,69.41,92.44,42.4,72.85,77.03,100.3,80.99,65.94,55.23,95.1,72.49,,30,965,36,30.96,
28.10.22 09:52:08,36.3,91.6,74.83,84.25,59.27,60.54,54.98,89.1,56.11,94.18,66.54,100.15,56.28,68.78,69.14,92.14,42.14,71.89,76.57,100.15,80.99,65.94,54.81,95.1,72.07,,30,965,36,30.96,
28.10.22 09:52:23,36.55,92.62,74.42,83.69,60.29,59.37,54.33,89.1,55.85,94.33,66.4,100.15,56.41,68.51,69,92.14,41.88,71.75,76.57,100.3,81.43,65.81,54.95,95.1,71.93,,30,965,36,30.96,
