Measurement Name :,20221024_SDR710_Plate4,,Generated On :,"24/10/2022, 11:06:18",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
24.10.22 10:26:47,2.28,85.43,91.73,100.44,96.65,129.41,114.17,99.55,89.89,117.02,91.14,104.85,114.7,88.16,90.04,89.27,98.94,105.39,100.98,89.87,91.38,100.3,113.18,102.54,102.87,,27,965,36,29.09,965D6-(E1);
24.10.22 10:27:02,2.53,100.72,93.6,100.59,91.77,103.55,107.84,86.14,87.16,86.67,104.07,93,92.97,101.03,114.14,87.56,94.73,97.93,86.04,78.26,68.6,97.49,94.7,74.43,84.85,,27,965,36,29.13,965D6-(E1);
24.10.22 10:27:17,2.78,109.47,102.21,105.93,112.08,119.72,109.07,118.71,117.59,111.91,127.14,109.93,124.62,116.3,113.36,121.04,122.46,112.72,137.5,104.44,106.5,96.31,103.41,118.52,107.16,,27,965,36,29.17,965D6-(E1);
24.10.22 10:27:32,3.03,109.32,115.2,129.7,126.39,136.42,128.49,113.23,122.5,122.53,114.38,121.45,115.17,122.23,123.28,121.51,111.28,133.6,112.31,130.38,118.74,115.65,127.56,119.94,107.16,,27,965,36,29.21,965D6-(E1);
24.10.22 10:27:47,3.28,97.71,108.04,109.09,105.16,114.91,111.53,127.84,107.08,111.91,112.67,113.36,100.15,123.02,109.51,106.11,110.96,102.08,123.29,94.46,102.31,106.29,105.87,113.98,124.21,,27,965,36,29.27,965D6-(E1);
24.10.22 10:28:02,3.53,102.02,102.66,119.23,112.69,133.96,111.99,114.01,107.23,119.84,119.11,97.75,109.32,105.34,122.16,107.31,92.94,127.08,113.83,98.68,87.37,99.26,118.76,109.66,102.87,,27,965,36,29.31,965D6-(E1);
24.10.22 10:28:17,3.78,104.63,104.89,114.74,111.78,107.14,115.42,93.95,106.92,113.76,107.72,98.5,107.8,120.03,125.04,89.84,104.43,107.66,120.52,99.56,95.74,93.98,108.85,97.19,112.9,,27,965,36,29.36,965D6-(E1);
24.10.22 10:28:32,4.03,93.61,97.37,100.88,103.68,114.91,120.61,98.81,108.91,118.9,92.16,99.1,98.67,103.55,107.52,91.56,93.83,81.4,102.3,102.51,89.89,94.56,104.56,97.33,99.85,,27,965,36,29.42,965D6-(E1);
24.10.22 10:28:47,4.28,94.45,104.59,102.21,103.38,95.91,99.55,80.06,94.83,107.03,85.51,92.56,96.9,93.45,97.63,102.37,104.59,107.51,88.25,90.87,74.5,107.05,102.44,75.8,87.59,,27,965,36,29.49,965D6-(E1);
24.10.22 10:29:02,4.53,111.7,108.49,110.3,104.57,119.25,126.22,107.39,95.56,97.2,114.85,112.11,99.56,103.7,109.82,104.46,105.05,112.56,122.42,109.1,106.96,109.48,102.44,111.2,97.75,,27,965,36,29.52,965D6-(E1);
24.10.22 10:29:17,4.78,100.29,106.68,111.37,98.39,83.1,125.25,107.39,106.62,109.46,99.85,109.46,107.49,94.31,116.48,113.41,104.43,121.32,109.78,108.19,91.68,84.8,99.51,102.69,103.94,,27,965,36,29.58,965D6-(E1);
24.10.22 10:29:32,5.03,102.3,103.7,87.33,101.32,112.91,119.35,92.34,102.54,88.23,95.54,83,89.37,96.34,99.85,97.5,96.53,93.83,93.2,93.45,90.49,85.08,105.87,75.66,95.81,,27,965,36,29.63,965D6-(E1);
24.10.22 10:29:47,5.28,90.81,96.06,88.32,89.64,97.51,95.56,90.6,86.16,83.98,103.01,86.3,98.23,78.67,86.74,87.7,95.33,87.63,97.23,85.48,86.79,90.79,113.52,94.25,94.62,,27,965,36,29.67,965D6-(E1);
24.10.22 10:30:02,5.53,112,117.83,109.09,101.03,118.94,103.3,101.05,104.35,103.87,111.11,108.23,104.48,98.24,118.68,102.82,100.46,115.2,118.62,89.87,93.03,108.26,113.69,113.67,97.15,,27,965,36,29.71,965D6-(E1);
24.10.22 10:30:17,5.78,112.3,96.49,102.06,109.51,109.4,86.14,92.05,94.68,97.79,110.34,92.12,103.28,103.55,106.92,90.7,121.81,104.63,110.28,107.14,85.32,101.49,100.97,94.98,95.07,,27,965,36,29.77,965D6-(E1);
24.10.22 10:30:32,6.03,90.26,113.66,106.83,100.15,123.34,108.61,100.75,104.2,125.88,106.35,102.57,105.68,106.54,109.66,100.89,114.75,98.67,115.19,109.86,93.63,103.88,125.82,106.16,89.92,,27,965,36,29.81,965D6-(E1);
24.10.22 10:30:47,6.28,95.02,117.99,98.68,99.85,90.87,121.89,88.87,90.46,95.74,88.24,111.02,90.66,99.71,105.25,84.03,95.92,104.94,110.28,93.02,99.39,104.03,90.42,114.6,97.6,,27,965,36,29.84,965D6-(E1);
24.10.22 10:31:02,6.53,78.4,86.34,85.92,88.5,85.06,88.58,82.17,83.18,75.1,91,86.45,79.21,79.36,94.1,81.66,87.63,89.92,83.85,72.55,70.97,74.5,92.47,62.04,86.86,,27,965,36,29.88,965D6-(E1);
24.10.22 10:31:17,6.78,105.79,125.7,108.04,94.63,114.44,110.91,96.89,106.92,114.07,100.15,112.26,102.98,97.07,125.68,97.5,116.98,108.57,111.63,100.88,91.08,98.08,111.84,108.29,116.05,,27,965,36,29.92,965D6-(E1);
24.10.22 10:31:32,7.03,92.21,107.43,111.22,92.48,101.62,117.14,110.91,101.34,103.72,117.68,93.74,111,117.07,101.34,103.86,94.28,135.25,107.27,106.39,93.03,79.89,119.28,97.92,96.41,,27,965,36,29.94,965D6-(E1);
24.10.22 10:31:47,7.28,98.14,127.29,105.48,102.35,105.34,110.76,108.46,112.6,109.31,116.58,94.63,104.17,116.45,112.9,104.61,104.9,114.58,137.14,102.36,101.38,115.65,123.4,123.76,107.46,,27,965,36,29.99,965D6-(E1);
24.10.22 10:32:02,7.53,108,123.16,120.17,105.91,106.24,136.56,105.71,124.1,104.77,123.74,124.19,99.11,103.1,112.43,110.8,98.64,124.19,113.49,105.04,94.08,101.64,107.85,103.44,105.31,,27,965,36,29.99,965D6-(E1);
24.10.22 10:32:17,7.78,101.44,98.97,104.74,95.35,99.41,114.48,96.44,95.12,89.23,117.21,90.36,88.65,91.87,115.85,93.57,97.58,86.2,105.44,96.2,98.17,99.85,105.71,95.86,97.15,,27,965,36,30.03,965D6-(E1);
24.10.22 10:32:32,8.03,85.98,89.88,81.45,70.28,81.16,102.84,79.5,91.48,89.38,103.61,76.5,88.08,80.47,93.08,72.06,87.48,97.19,92.55,80.33,69.71,94.27,89.95,68.31,72.99,,27,965,36,30.08,965D6-(E1);
24.10.22 10:32:47,8.28,113.34,116.74,109.7,108.3,125.24,126.38,97.03,110.13,101.48,113.6,106.23,112.69,114.91,122.32,98.97,107.68,109.64,137.5,116.3,94.98,108.87,112.35,127.14,107,,27,965,36,30.09,965D6-(E1);
24.10.22 10:33:02,8.53,88.59,103.1,95.33,80.84,99.85,100.75,81.19,85.87,79.79,90.71,84.43,86.65,97.51,91.78,82.07,88.8,91.22,79.96,97.95,72.8,93.4,109.68,91.05,82.27,,27,965,36,30.11,965D6-(E1);
24.10.22 10:33:17,8.78,110.07,116.13,111.67,92.91,120.35,128.33,104.05,104.8,102.23,110.65,98.8,97.93,113.37,116.48,103.41,113.96,103.58,122.6,92.3,90.78,94.41,95.82,90.76,99.55,,27,965,36,30.14,965D6-(E1);
24.10.22 10:33:32,9.03,112.6,122.68,123.79,106.95,137.08,131.43,108.76,122.5,127.81,120.06,99.4,110.39,117.69,129.73,116.97,120.03,123.71,125.22,113.21,109.79,107.05,120.13,115.38,100,,27,965,36,30.19,965D6-(E1);
24.10.22 10:33:47,9.28,104.63,124.9,106.53,113,98.39,127.19,102.24,120.75,117.49,111.27,109.31,102.98,105.34,113.21,92.28,114.75,106.9,138.05,115.37,101.38,105.08,109.84,117.26,101.06,,27,965,36,30.24,965D6-(E1);
24.10.22 10:34:02,9.53,103.32,134.09,107.73,98.1,111.99,109.38,88.87,105.41,113.45,127.46,101.51,103.87,114.14,125.36,97.94,121.49,121.16,118.62,100.15,86.05,98.08,114.02,97.63,109.16,,27,965,36,30.27,965D6-(E1);
24.10.22 10:34:17,9.78,87.76,95.48,117.83,106.36,96.93,137.39,105.26,100.89,110.99,119.43,99.55,114.86,101.47,111.35,96.33,110.02,103.43,124.87,102.66,102.92,79.89,123.74,93.23,95.36,,27,965,36,30.31,965D6-(E1);
24.10.22 10:34:32,10.03,96.29,112.9,101.77,104.72,91.44,122.53,98.07,106.16,108.4,127.46,105.92,91.52,102.81,121.05,116.97,105.51,113.03,128.91,118.32,92.73,105.08,116.89,95.86,101.66,,27,965,36,30.35,965D6-(E1);
24.10.22 10:34:47,10.28,92.21,100.74,91.45,90.91,102.96,90.6,92.49,101.34,99.41,99.85,96.11,93.69,95.62,95.57,85.72,98.94,88.05,86.99,99.27,66.65,83.25,97.26,86.17,83.13,,27,965,36,30.41,965D6-(E1);
24.10.22 10:35:02,10.53,97.57,114.43,123.16,109.51,129.41,133.57,97.48,119.48,126.84,122.78,106.23,107.34,127,109.2,100.89,111.28,132.45,139.14,114.29,104.32,108.26,123.05,115.54,109.01,,27,965,36,30.46,965D6-(E1);
24.10.22 10:35:17,10.78,84.88,105.63,112.28,89.64,90.58,115.88,82.88,100.6,111.45,117.68,95.22,100.59,106.54,128.59,95.46,104.59,125.79,83.53,95.04,87.97,101.64,90.42,102.24,92.85,,27,965,36,30.52,965D6-(E1);
24.10.22 10:35:32,11.03,108.14,123.63,109.7,109.51,100.59,132.42,98.22,111.21,104.62,134.21,110.24,104.33,126.84,112.74,92.71,120.19,122.91,124.87,108.35,94.68,106.29,115.71,124.24,113.69,,27,965,36,30.56,965D6-(E1);
24.10.22 10:35:47,11.28,85.02,110.76,92.59,99.85,107.74,123.49,83.3,107.23,104.17,101.65,83.86,89.51,97.8,107.52,82.35,97.73,109.03,93.52,85.48,78.21,101.93,91.05,88.03,90.5,,27,965,36,30.6,965D6-(E1);
24.10.22 10:36:02,11.53,90.67,117.36,109.4,106.06,96.63,120.46,84.58,109.37,101.04,94.66,97,101.19,95.18,104.95,97.65,102.9,100.74,101.31,101.03,86.79,118.46,103.09,106.76,100.45,,27,965,36,30.64,965D6-(E1);
24.10.22 10:36:17,11.78,107.26,118.61,114.43,106.81,109.1,133.08,97.77,119.17,116.24,125.68,111.02,111,114.91,117.26,106.11,113.48,114.42,131.93,110.16,88.85,117.84,135.86,116.48,111.34,,27,965,36,30.7,965D6-(E1);
24.10.22 10:36:32,12.03,88.04,95.33,97.51,96.51,96.93,117.61,90.17,95.12,103.27,108.8,89.49,89.37,113.68,118.05,94.73,105.36,103.13,105.27,88.45,83.27,95.58,119.96,89.32,85.57,,27,965,36,30.74,965D6-(E1);
24.10.22 10:36:47,12.28,93.47,117.52,118.61,115.6,113.52,134.9,110.45,109.67,104.47,110.8,105.61,105.83,112.6,116.63,107.46,106.6,124.99,102.63,109.1,102.46,103.28,121.85,109.82,103.33,,27,965,36,30.81,965D6-(E1);
24.10.22 10:37:02,12.53,93.89,113.35,102.95,100.73,115.37,114.17,80.34,103.14,109.16,92.46,103.17,100.15,88.73,110.74,87.84,109.87,84.08,107.6,97.95,88.85,90.36,105.05,98.52,83.27,,27,965,36,30.85,965D6-(E1);
24.10.22 10:37:17,12.78,93.75,109.7,110.15,110.11,94.89,122.85,90.6,100.6,109,103.46,109.93,110.39,99.85,136.49,102.96,113.33,119.27,120.52,95.91,102.61,103.73,119.45,118.52,110.72,,27,965,36,30.91,965D6-(E1);
24.10.22 10:37:32,13.03,78.66,102.95,88.74,82.36,88.3,106.78,70.41,77.02,87.66,94.66,82.14,85.1,81.85,107.37,87.98,97.28,88.2,106.43,98.68,77.64,98.67,87.44,74.97,86,,27,965,36,30.96,965D6-(E1);
24.10.22 10:37:47,13.28,94.31,133.27,131.32,112.08,123.02,139.74,96.44,112.6,130.89,154.58,105.61,112.85,121.76,138.99,107.46,123.93,126.28,139.5,113.52,110.58,119.41,128.61,131.37,105.01,,27,965,36,30.99,965D6-(E1);
24.10.22 10:38:02,13.53,99.14,117.52,117.52,105.31,110.77,137.56,83.44,104.8,109.77,117.68,108.69,105.68,99.85,116.16,98.53,107.53,121.32,132.47,105.49,88.56,96.46,112.01,105.25,95.07,,27,965,36,31.06,965D6-(E1);
24.10.22 10:38:17,13.78,96.43,153.44,116.9,111.02,119.88,116.67,99.85,120.43,132.68,140.24,123.86,119.54,116.45,137.99,122.46,121.16,140.59,132.11,127.48,108.06,110.55,142.71,105.55,115.26,,27,965,36,31.1,965D6-(E1);
24.10.22 10:38:32,14.03,94.17,123.47,98.24,108.91,115.83,127.35,97.92,111.83,92.11,116.26,105,114.24,113.68,122.96,99.85,119.55,118.64,123.47,113.06,99.08,97.49,109.51,101.04,107.77,,27,965,36,31.16,965D6-(E1);
24.10.22 10:38:47,14.28,88.87,134.58,110.3,93.77,84.78,120.61,79.92,111.67,107.33,106.81,104.54,105.98,91.3,126.01,90.84,110.96,109.8,107.94,94.46,87.08,101.19,91.52,106.92,90.79,,27,965,36,31.21,965D6-(E1);
24.10.22 10:39:02,14.53,101.01,129.22,113.05,119.31,119.09,139.74,97.48,123.3,120.63,138.05,122.9,117.35,125.56,127.95,129.5,131.02,129.51,140.23,134.77,107.28,119.88,143.62,129.25,114,,27,965,36,31.25,965D6-(E1);
24.10.22 10:39:17,14.78,92.35,124.9,99.85,97.09,104.59,109.22,85,110.29,87.24,104.82,93.59,89.8,98.68,117.26,103.26,101.37,99.85,124.87,100.44,82.69,85.51,116.05,106.01,108.85,,27,965,36,31.31,965D6-(E1);
24.10.22 10:39:32,15.03,103.61,122.68,118.92,112.84,111.23,131.27,100.45,110.75,111.76,123.1,117.77,108.25,118.94,128.76,108.83,121,113.49,134.98,112.6,98.32,113.48,129.14,131.86,105.93,,27,965,36,31.35,965D6-(E1);
24.10.22 10:39:47,15.28,67.37,107.89,90.59,99.56,92.01,121.89,84.58,91.77,91.53,115.64,84.29,90.66,82.96,124.56,92.42,90.57,83.37,100.82,90.15,85.17,84.37,96.14,92.5,90.21,,27,965,36,31.41,965D6-(E1);
24.10.22 10:40:02,15.53,96.15,124.42,107.43,112.69,118,143.46,76.03,110.59,109.46,124.39,105.92,103.28,99.56,107.98,97.94,119.87,105.24,143.71,115.83,94.23,86.07,120.3,108.74,91.67,,27,965,36,31.46,965D6-(E1);
24.10.22 10:40:17,15.78,82.03,111.98,101.47,102.79,96.93,106.47,78.11,91.04,101.04,117.21,90.22,98.67,97.36,120.57,97.06,105.82,99.41,134.8,88.16,76.21,79.19,95.34,100,83.98,,27,965,36,31.5,965D6-(E1);
24.10.22 10:40:32,16.03,89.56,130.19,113.35,104.42,101.62,153.84,88.15,112.45,116.55,126.33,97.6,108.25,110.62,116.16,101.78,111.59,91.65,121.04,108.19,87.23,104.33,113.35,92.5,104.24,,27,965,36,31.55,965D6-(E1);
24.10.22 10:40:47,16.28,82.3,112.59,109.4,97.67,85.34,109.68,78.94,99.85,105.07,108.95,94.04,102.68,98.97,120.41,89.98,99.24,117.85,100.82,110.62,74.79,96.75,122.02,111.82,88.9,,27,965,36,31.6,965D6-(E1);
24.10.22 10:41:02,16.53,83.66,116.13,103.84,105.31,96.2,112.46,78.39,98.66,111.6,101.35,93.15,102.08,88.45,121.05,96.33,104.74,95.28,118.1,98.68,83.56,80.31,122.88,105.55,95.51,,27,965,36,31.66,965D6-(E1);
24.10.22 10:41:17,16.78,93.61,131.64,99.85,94.34,90.44,127.03,82.45,110.13,109.92,120.54,95.37,109.47,112.76,111.97,87.98,107.22,129.35,106.93,105.19,85.61,104.78,115.37,109.2,101.06,,27,965,36,31.7,965D6-(E1);
24.10.22 10:41:32,17.03,70.09,100.59,73.79,72.02,84.64,105.56,55.29,83.74,92.54,95.25,74.27,81.44,80.74,89.47,74.36,93.53,92.52,108.94,83.66,67.9,88.21,87.28,81.22,82.41,,27,965,36,31.74,965D6-(E1);
24.10.22 10:41:47,17.28,80.68,123.63,97.8,85.56,100,116.04,65.69,96.3,90.24,118.32,94.78,101.04,101.03,114.45,91.56,100,97.78,106.27,93.02,68.04,83.95,102.76,79.96,99.4,,27,965,36,31.8,965D6-(E1);
24.10.22 10:42:03,17.55,80.41,123.16,97.51,94.63,98.09,112.46,74.92,100,113.76,128.61,103.94,89.65,110.47,130.55,92.71,111.12,117.07,134.98,99.27,88.26,124.49,116.22,107.98,90.35,,27,965,36,31.83,965D6-(E1);
24.10.22 10:42:18,17.8,87.21,119.54,103.84,107.85,89.44,124.61,75.2,115.09,115,102.55,107.15,105.98,103.55,126.33,90.98,103.36,114.58,127.68,118,95.13,85.65,128.44,105.25,113.37,,27,965,36,31.88,965D6-(E1);
24.10.22 10:42:33,18.05,76,119.7,93.31,92.77,88.02,117.93,62.62,99.26,95.15,101.35,87.31,92.97,101.18,109.66,80.41,100,89.49,111.8,106.69,73.65,106.29,101.95,91.49,87.44,,27,965,36,31.92,965D6-(E1);
24.10.22 10:42:48,18.3,99.14,144.72,128.41,118.22,116.45,151.91,96.44,114.31,123.16,131.72,124.84,107.04,124.29,136.65,110.19,138.6,130.49,149.09,124.93,110.42,127.86,136.76,116.95,117.16,,27,965,36,31.96,965D6-(E1);
24.10.22 10:43:03,18.55,77.6,135.56,114.28,110.26,103.1,135.56,81.33,107.99,110.53,133.38,103.48,113.93,121.92,118.52,103.41,114.75,117.85,121.56,126.04,92.28,115.49,130.02,109.51,104.09,,27,965,36,31.99,965D6-(E1);
24.10.22 10:43:18,18.8,77.33,125.86,90.73,95.21,89.73,133.74,62.09,93.66,84.12,114.07,94.04,96.61,103.1,124.4,85.16,116.02,92.95,121.04,104.74,82.25,96.17,124.09,109.66,86.43,,27,965,36,32.03,965D6-(E1);
24.10.22 10:43:33,19.05,84.75,131.97,108.19,109.96,114.14,131.92,74.23,108.29,95.74,125.36,96.11,105.38,99.27,124.88,97.79,112.54,98.37,129.27,112.3,86.05,136.04,150.06,98.81,103.94,,27,965,36,32.08,965D6-(E1);
24.10.22 10:43:48,19.3,99.43,146.75,100.29,112.39,99.41,141.77,76.72,112.6,117.49,140.07,98.5,105.08,98.83,118.83,108.67,119.55,87.91,131.4,118,90.34,90.79,138.01,110.28,113.69,,27,965,36,32.1,965D6-(E1);
24.10.22 10:44:03,19.55,86.94,134.25,111.37,118.22,109.86,123.81,65.55,115.09,114.53,132.71,115.56,111.61,100,120.1,90.12,114.91,121.01,133,113.98,102.77,123.37,125.65,111.35,107.31,,27,965,36,32.13,965D6-(E1);
24.10.22 10:44:18,19.8,90.67,134.41,101.62,105.02,111.69,123.65,82.74,109.83,124.44,140.24,109.46,111,112.6,127.46,104.61,116.82,124.03,130.51,118,98.62,133.07,125.3,112.74,104.4,,27,965,36,32.17,965D6-(E1);
24.10.22 10:44:33,20.05,75.74,110.76,97.22,91.62,89.01,115.42,62.76,100,91.1,108.64,89.93,90.23,90.3,102.99,86.85,105.67,84.36,90.8,98.68,70.69,54.62,94.7,90.33,76.47,,27,965,36,32.23,965D6-(E1);
24.10.22 10:44:48,20.3,87.9,125.54,108.04,116.22,100.74,150,85,108.75,122.53,123.74,109.62,119.54,110.16,122.64,91.7,112.22,107.05,137.87,117.38,80.66,92.96,115.54,128.92,103.94,,27,965,36,32.25,965D6-(E1);
24.10.22 10:45:03,20.55,85.84,130.99,110,98.83,119.41,123.81,80.62,113.53,102.08,154.23,100.45,122.71,121.6,122.96,113.25,121.65,115.35,150.4,118.78,91.38,116.12,133.37,119.15,102.42,,27,965,36,32.28,965D6-(E1);
24.10.22 10:45:18,20.8,88.59,125.86,127.93,125.75,128.6,152.08,80.76,118.06,128.13,150.72,125.16,125.74,114.44,136.65,110.35,132.35,145.16,156.25,127.32,102,115.49,151.36,138.15,107.77,,27,965,36,32.33,965D6-(E1);
24.10.22 10:45:33,21.05,83.25,141.52,109.7,105.31,100.29,124.29,78.81,115.4,117.96,123.1,120.48,112.38,115.52,132.52,103.41,129.69,114.58,121.04,117.07,98.62,112.4,120.64,110.12,106.23,,27,965,36,32.38,965D6-(E1);
24.10.22 10:45:48,21.3,78.13,132.46,93.17,99.12,106.84,119.5,68.24,100,106.28,132.05,99.85,92.39,87.6,117.42,88.13,98.48,84.64,127.5,108.5,85.9,76.29,115.71,106.16,91.23,,27,965,36,32.41,965D6-(E1);
24.10.22 10:46:03,21.55,79.74,134.9,105.78,108.76,104.74,151.21,74.37,107.08,115.31,137.88,110.86,109.93,79.22,125.85,113.41,119.87,114.89,133.36,119.56,86.79,88.21,138.73,118.83,107.31,,27,965,36,32.44,965D6-(E1);
24.10.22 10:46:18,21.8,79.74,128.74,100,103.24,114.14,117.61,78.53,101.94,106.58,134.37,103.17,105.23,118.47,140.5,91.27,112.38,119.43,131.93,111.53,93.48,102.98,132.48,100.6,91.23,,27,965,36,32.48,965D6-(E1);
24.10.22 10:46:33,22.05,71.13,141.69,101.18,109.81,107.14,142.61,67.97,104.65,102.23,148.11,102.42,98.37,105.79,133.67,90.98,109.24,109.8,136.6,103.7,81.24,122.89,118.94,93.38,100.15,,27,965,36,32.5,965D6-(E1);
24.10.22 10:46:48,22.3,80.01,132.94,101.77,105.16,95.33,147.23,69.32,98.37,93.41,126.81,100.3,105.98,102.51,121.05,99.56,100.76,119.27,105.44,113.52,92.28,85.51,105.54,113.52,100.45,,27,965,36,32.55,965D6-(E1);
24.10.22 10:47:03,22.55,73.1,130.83,109.09,103.09,93.45,136.56,62.62,104.05,114.07,126.49,102.57,103.58,93.59,120.57,96.48,107.22,94.7,125.22,110.01,80.8,104.03,103.58,113.21,101.51,,27,965,36,32.59,965D6-(E1);
24.10.22 10:47:18,22.8,93.89,154.49,111.98,115.6,110.77,129.14,84.43,114.15,117.96,146.04,111.48,114.55,126.84,138.82,90.84,121.16,120.37,125.22,120.03,92.13,123.37,137.47,110.89,110.25,,27,965,36,32.6,965D6-(E1);
24.10.22 10:47:33,23.05,94.17,127.77,103.99,118.38,103.85,122.53,70.14,115.4,107.33,134.04,102.57,109.17,104.74,156.54,100,122.3,105.54,133.18,106.24,88.41,106.89,113.52,121.84,107.93,,27,965,36,32.66,965D6-(E1);
24.10.22 10:47:48,23.3,60.87,104.74,91.88,91.2,76.48,114.32,54.9,85.3,92.11,109.88,83.71,84.11,86.19,100,69.5,101.06,94.85,111.13,105.04,73.37,96.75,110.34,81.65,80.99,,27,965,36,32.7,965D6-(E1);
