Measurement Name :,20221028_SDR641_Plate16,,Generated On :,"28/10/2022, 11:10:47",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.10.22 10:42:46,7.03,113.1,109.16,112.74,96.95,121.59,102.25,116.45,106.34,87.3,117.4,123.24,97.02,100,122.77,109.77,101.87,107,103.73,122.01,85.42,115.94,114.48,120.85,94.16,,30,965,36,30.81,
28.10.22 10:43:01,7.28,105.12,101.19,114.27,90.93,89.23,96.57,112.68,88.55,89.62,90.31,113.3,90.99,96.74,93.59,101.99,103.75,122.45,87.94,101.8,80.11,93.7,80.09,100.6,97.89,,30,965,36,30.81,
28.10.22 10:43:16,7.53,117.64,107.94,113.66,102.79,119.06,91.29,102.41,102.7,89.04,103.19,111.41,102.56,98.66,102.57,108.2,116.05,112.44,119.92,102.26,90.36,108.86,103.24,109.1,96.84,,30,965,36,30.84,
28.10.22 10:43:31,7.78,111.08,97.93,105.33,93.21,108.55,85.8,109.27,95.11,95.07,110.14,118.71,101.05,88.86,97.9,93.04,104.22,110.72,82.36,129.8,98.92,112.53,84.85,110.03,83.79,,30,965,36,30.85,
28.10.22 10:43:46,8.03,78.36,98.67,112.89,93.78,96.47,89.69,107.89,93.35,76.47,104.57,108.76,89.69,102.85,91.23,117.1,108.17,108.7,89.03,95.98,87.96,93.55,87.48,92.75,105.95,,30,965,36,30.85,
28.10.22 10:44:01,8.28,100.6,94.13,106.53,96.95,96.32,75.93,92.89,78.62,93.88,95.19,98.49,96.72,112,97.3,93.49,113.3,117.8,96.47,111.91,95.07,95.88,74.34,100,82.93,,30,965,36,30.88,
28.10.22 10:44:16,8.53,92.62,101.48,99.27,98.83,100.74,93.48,107.58,91.01,92.26,114.85,116.32,81.25,70.27,100.3,100.61,98.45,85.56,86.53,108.2,80.84,97.49,78.11,107.11,81.21,,30,965,36,30.89,
28.10.22 10:44:31,8.78,103.15,104.02,106.53,105.45,111.46,88.67,100.45,86.11,83.84,108.89,110.32,107.88,100.15,103.03,109.62,98.92,90.06,86.53,116.61,88.71,123.02,99.84,112.81,84.51,,30,965,36,30.91,
28.10.22 10:44:46,9.03,98.81,119.54,111.52,90.08,115.47,93.77,111.75,95.55,100.75,116.92,109.85,87.52,111.69,108.55,115.33,97.22,107.62,101.62,111.91,104.37,97.35,104.71,100.45,99.09,,30,965,36,30.92,
28.10.22 10:45:01,9.28,84.7,92.68,111.21,87.54,114.85,92.02,106.97,95.84,106.39,111.39,103.97,111.12,95.41,87.44,98.47,110.08,107,97.43,116.92,104.69,104.17,97.59,116.26,90.47,,30,965,36,30.92,
28.10.22 10:45:16,9.53,108.78,111.92,102.95,101.32,104.32,90.99,94.35,88.99,73.13,102.73,136.85,99.7,104.81,89.19,107.58,89.91,84.7,110.15,115.5,76.76,94.86,104.05,109.72,99.25,,30,965,36,30.94,
28.10.22 10:45:31,9.78,99.7,104.92,99.27,88.1,85.39,84.8,105.59,90,83.41,99.85,98.04,104.07,88.58,110.72,105.71,95.83,96.55,91.07,94.21,77.34,87.38,86.24,115,88.42,,30,965,36,30.96,
28.10.22 10:45:46,10.03,100.75,101.48,98.1,93.49,105.07,81.53,116.45,81.14,93.44,100.91,116.16,108.19,100.15,92.26,90.36,87.51,101.36,87.31,118.66,81.87,106.13,99.36,111.26,88.42,,30,965,36,30.96,
28.10.22 10:46:01,10.28,99.7,97.49,95.63,91.07,106.58,61.28,94.94,83.26,76.75,113.75,117.91,93.33,83.3,90.35,96.96,93.54,103.64,87.16,114.09,84.68,87.23,91.87,100,90.47,,30,965,36,30.99,
28.10.22 10:46:16,10.53,89.86,105.83,94.76,89.23,99.26,89.69,115.03,97.77,87.15,111.08,104.27,107.57,97.33,78.3,115.01,97.53,110.56,90.6,112.53,84.38,91.53,93.13,110.95,92.68,,30,965,36,30.99,
28.10.22 10:46:31,10.78,103.9,110.54,111.82,100.59,107.79,99.85,122.17,94.52,91.52,120.6,124.38,96.28,94.38,110.41,108.99,116.87,110.41,84.83,110.05,99.22,123.65,115.32,112.97,103.8,,30,965,36,31,
28.10.22 10:46:46,11.03,95.26,83.98,101.62,94.64,94.57,77.18,92.15,76.11,72.58,93.71,115.2,73.16,80.9,91.23,89.91,95.53,87.15,75.67,124.59,79.09,92.11,89.67,102.1,91.65,,30,965,36,31.03,
28.10.22 10:47:01,11.28,112.01,112.07,114.58,111.91,100,91.29,115.82,110.48,102.57,122.38,125.36,112.98,121.1,114.48,120.17,106.9,100.75,105.7,120.25,110.24,140.34,109.31,147.59,110.13,,30,965,36,31.06,
28.10.22 10:47:16,11.53,84.42,92.97,85.23,83.64,91.1,87.52,88.52,95.25,95.21,82.62,106.58,78.58,89.87,101.96,92.44,80.4,107.62,90.44,110.05,68.47,94.28,77.66,84.38,98.04,,30,965,36,31.08,
28.10.22 10:47:31,11.78,112.32,99.7,101.18,101.32,105.98,88.53,110.2,87.98,80.99,118.36,107.2,109.73,84.29,94.77,104,94.76,103.79,91.86,123.78,80.84,102.23,99.19,104.22,90.47,,30,965,36,31.1,
28.10.22 10:47:46,12.03,109.54,113.3,103.54,92.78,117.97,84.94,104.07,112.34,84.27,104.72,131.81,108.65,107.54,91.08,105.39,115.73,114.16,104.39,124.27,90.06,114.38,100.97,99.85,106.1,,30,965,36,31.13,
28.10.22 10:48:01,12.28,85.27,100.15,111.82,87.96,119.22,84.08,108.66,85.68,94.62,109.98,122.59,83.66,90.74,101.36,115.81,90.81,113.69,82.67,107.58,81.58,111.92,79.02,115,87.4,,30,965,36,31.17,
28.10.22 10:48:16,12.53,112.79,110.08,106.23,93.92,105.68,86.8,133.27,91.74,89.48,117.72,128.82,105.59,97.77,108.7,106.02,104.37,104.25,106.35,121.53,93.7,111,94.08,115.78,107.18,,30,965,36,31.2,
28.10.22 10:48:31,12.78,83.42,97.93,105.33,87.26,105.22,76.9,114.4,70.48,78.44,97.14,105.97,94.21,72.73,88.31,77.26,87.66,104.7,80.68,92.89,83.49,99.85,73.6,114.22,75.14,,30,965,36,31.24,
28.10.22 10:48:46,13.03,91.31,105.22,103.25,85.44,105.68,81.11,112.37,76.39,96.4,95.64,115.2,90.12,83.72,90.21,87.7,91.72,114.95,92.33,91.13,85.12,104.77,101.94,121.81,87.84,,30,965,36,31.27,
28.10.22 10:49:01,13.28,90.01,98.82,92.31,94.5,95.15,88.82,106.82,93.05,86,91.05,93.84,95.98,78.39,81.13,103.69,95.22,110.25,81.14,108.2,84.08,93.99,81.46,96.43,73.6,,30,965,36,31.31,
28.10.22 10:49:16,13.53,85.56,112.07,98.97,72.61,92.39,76.2,87.65,78.48,87.3,98.34,118.71,94.07,77.41,73.96,100.92,90.21,103.94,85.14,111.6,73.31,84.26,86.24,112.04,81.78,,30,965,36,31.33,
28.10.22 10:49:31,13.78,87.27,99.56,104.59,86.28,91.96,71.24,97.91,84.4,87.01,97.14,110.32,88.82,95.26,89.04,94.09,86.76,104.7,106.19,112.53,83.49,107.79,90.77,108.49,90.03,,30,965,36,31.36,
28.10.22 10:49:46,14.03,94.52,115.63,109.69,100.59,114.54,82.09,99.1,96.88,81.98,113.28,124.05,104.07,96.74,114.95,116.13,100,128.31,95.67,117.39,98.92,106.28,120.41,111.42,90.76,,30,965,36,31.41,
28.10.22 10:50:01,14.28,101.8,96.76,102.21,86.84,109.16,73.57,89.97,90.14,92.7,96.84,108.91,94.07,91.03,74.24,86.96,91.27,99.55,97.91,121.85,84.68,85.82,74.49,108.33,82.35,,30,965,36,31.45,
28.10.22 10:50:16,14.53,88.42,112.22,109.69,85.86,100.59,92.45,108.66,89.56,95.81,94.45,110.16,101.65,100.15,86.72,107.11,106.74,100.91,84.37,116.45,78.07,103.72,88.26,87.96,99.55,,30,965,36,31.46,
28.10.22 10:50:31,14.78,108.62,102.23,110.3,89.94,98.82,87.66,112.37,98.81,100.75,120.28,102.43,93.19,87.43,104.55,103.84,99.38,114.79,104.22,113.15,102.02,93.84,101.29,98.81,89.15,,30,965,36,31.52,
28.10.22 10:50:46,15.03,111.7,111.92,127.93,96.95,101.19,90.56,108.97,97.47,111.19,114.54,105.35,90.85,106.32,103.64,98.02,102.02,129.63,101.46,97.76,86.61,92.25,107.66,129.25,92.83,,30,965,36,31.53,
28.10.22 10:51:01,15.28,105.57,117.5,107.88,96.8,93.84,100,127.51,94.96,90.5,111.08,123.73,94.51,103.3,95.21,119.2,109.44,95.51,102.59,121.37,92.02,105.68,94.24,133.2,89.15,,30,965,36,31.56,
28.10.22 10:51:16,15.53,112.32,118.91,113.66,98.25,125.57,76.48,121.37,95.4,94.33,101.82,120.97,88.1,106.78,86.28,113.58,120.97,113.85,110.15,122.17,91.72,105.07,95.83,109.56,98.19,,30,965,36,31.58,
28.10.22 10:51:31,15.78,84.84,88.09,101.91,87.54,99.11,79,93.91,91.45,82.12,101.36,110.47,97.46,82.03,98.35,97.41,94.76,124.55,76.42,105.29,93.85,101.34,80.39,113.28,95.5,,30,965,36,31.6,
28.10.22 10:51:46,16.03,86.7,98.82,111.97,89.23,107.04,77.6,107.89,83.97,92.41,95.19,118.55,103.61,94.97,103.33,105.55,111.69,110.72,92.49,104.83,98.3,115.63,95.67,121.49,87.69,,30,965,36,31.61,
28.10.22 10:52:01,16.28,95.11,104.77,102.21,82.11,94.42,77.18,105.59,81,95.96,96.24,108.29,101.35,78.52,88.75,103.54,102.18,113.38,78.7,89.53,86.46,105.37,87.02,99.7,101.36,,30,965,36,31.61,
28.10.22 10:52:16,16.53,88.42,98.52,100.74,80.88,99.7,68.79,105.75,73.91,79.15,88.7,109.38,88.39,84.72,89.19,98.93,83.94,87.73,89.81,94.35,81.72,94.71,77.66,90.42,97.29,,30,965,36,31.66,
28.10.22 10:52:31,16.78,82.57,98.23,97.37,84.05,89.52,70.15,95.39,67.64,78.72,94.75,121.45,85.37,76.03,91.23,91.55,78.65,113.69,90.44,104.22,78.21,115.78,84.69,89.99,70.97,,30,965,36,31.67,
28.10.22 10:52:46,17.03,91.46,93.7,106.53,88.1,84.12,75.37,99.85,82.27,83.55,97.29,108.91,91.29,77.55,84.99,87.55,103.12,94.33,88.87,112.53,86.01,97.79,77.36,92.75,92.38,,30,965,36,31.7,
28.10.22 10:53:01,17.28,102.25,97.93,102.36,82.25,102.83,83.37,116.92,90.72,101.96,92.52,101.82,86.23,91.9,87.88,99.39,101.24,98.8,95.51,126.21,83.79,94.42,100.32,115.31,97.29,,30,965,36,31.7,
28.10.22 10:53:16,17.53,83.28,80.2,92.31,73.14,83.84,72.89,79.25,67.37,68.45,72.88,98.49,92.75,81.89,72.85,89.02,78.94,82.84,75.07,98.21,73.16,78.4,81.62,95.99,72.49,,30,965,36,31.74,
28.10.22 10:53:31,17.78,94.38,110.54,108.18,92.49,83.56,88.67,92.45,90.29,94.92,120.76,118.39,93.04,109.23,96.4,105.24,118.67,122.77,107.34,114.56,86.46,126.06,108.98,131.39,104.26,,30,965,36,31.73,
28.10.22 10:53:46,18.03,85.56,99.26,102.21,85.02,93.12,75.23,103.01,77.78,83.55,96.24,101.52,90.85,76.03,81.13,104.31,92.48,110.88,84.52,110.82,81.72,100.3,85.16,102.1,69.86,,30,965,36,31.74,
28.10.22 10:54:01,18.28,95.55,100.3,108.33,94.93,116.72,92.31,111.13,97.77,107.93,100,122.75,95.39,96,99.7,111.19,111.85,121.64,95.83,116.29,78.51,85.25,113.98,127.78,92.38,,30,965,36,31.78,
28.10.22 10:54:16,18.53,97.47,101.78,100.59,89.51,79.65,74.82,89.82,75.56,85.13,86.66,111.57,86.8,73.55,89.77,97.56,86.61,103.64,72.52,115.97,95.22,93.26,80.09,94.37,83.36,,30,965,36,31.77,
28.10.22 10:54:31,18.78,85.56,96.91,100.59,83.08,95.88,72.61,100.75,82.98,82.55,91.78,111.26,88.53,84.15,90.21,98.47,92.78,99.1,86.69,110.36,80.7,98.97,88.26,109.56,83.93,,30,965,36,31.8,
28.10.22 10:54:46,19.03,85.13,96.47,100.15,82.8,95.74,72.06,100.45,82.84,82.27,91.49,110.94,88.1,84.01,89.91,98.47,92.93,98.65,86.22,110.2,80.26,98.82,88.11,109.56,83.21,,30,965,36,31.78,
28.10.22 10:55:01,19.28,84.7,95.88,99.85,82.39,95.59,71.79,100.3,82.7,82.12,91.34,111.1,87.95,83.3,89.91,98.02,92.48,98.5,86.22,110.36,80.11,98.08,88.11,109.56,83.07,,30,965,36,31.77,
28.10.22 10:55:16,19.53,84.42,95.3,99.85,81.84,95.44,71.24,100,82.13,81.7,90.75,110.94,87.66,83.3,89.48,98.17,92.02,98.8,85.91,110.05,79.67,98.08,87.95,109.1,82.35,,30,965,36,31.74,
28.10.22 10:55:31,19.78,84.13,95.01,99.71,81.56,95.15,70.97,99.7,82.27,81.55,90.46,110.63,87.66,83.3,89.04,97.56,91.57,98.65,85.45,109.43,79.09,97.49,86.86,109.1,82.35,,30,965,36,31.71,
28.10.22 10:55:46,20.03,83.85,94.86,99.41,81.15,95.01,70.69,99.85,81.85,81.27,90.17,110.32,87.09,83.3,88.75,97.87,91.57,98.2,84.67,109.43,78.94,96.91,86.4,109.41,82.07,,30,965,36,31.7,
28.10.22 10:56:01,20.28,82.43,94.42,99.41,80.88,95.01,69.88,99.55,81.57,80.42,89.43,110.32,87.09,82.73,88.02,97.41,91.57,98.2,84.06,109.58,78.36,96.91,86.09,108.64,81.92,,30,965,36,31.67,
28.10.22 10:56:16,20.53,82.01,93.84,99.27,80.6,94.42,69.47,98.95,81.29,80.28,89.14,110.32,87.09,82.73,87.3,97.71,90.96,98.5,83.13,109.74,77.63,96.47,85.62,108.49,81.64,,30,965,36,31.67,
28.10.22 10:56:31,20.78,81.45,93.55,99.12,80.05,93.99,69.2,98.95,81,80.14,88.7,110.32,86.94,82.59,86.86,96.96,90.81,97.6,82.67,109.43,77.63,95.88,85.47,108.64,81.64,,30,965,36,31.67,
28.10.22 10:56:46,21.03,81.16,93.12,98.83,79.78,93.84,68.38,98.8,80.86,79.71,88.41,109.85,86.94,82.31,86.57,96.8,90.81,97.75,81.75,109.12,77.49,96.03,85.16,108.49,81.5,,30,965,36,31.64,
28.10.22 10:57:01,21.28,80.6,92.97,98.68,79.64,93.26,68.11,98.8,80.58,79.57,87.97,110.16,86.37,81.89,86,96.65,90.51,97.6,80.83,109.12,76.33,95.74,85.31,108.18,80.21,,30,965,36,31.64,
28.10.22 10:57:16,21.53,80.04,92.54,98.53,79.23,92.97,67.84,98.36,79.74,79,87.53,109.54,86.37,81.89,85.71,96.2,90.66,97.75,80.52,108.81,76.18,95.3,84.85,108.18,80.07,,30,965,36,31.63,
28.10.22 10:57:31,21.78,79.76,92.25,98.1,78.96,92.68,67.3,98.21,79.32,78.58,87.53,110.01,86.37,81.61,85.28,96.2,90.36,97.45,80.37,108.81,75.75,95.15,84.23,107.87,80.07,,30,965,36,31.63,
28.10.22 10:57:46,22.03,79.34,92.54,98.24,78.82,91.82,67.03,97.91,79.32,78.16,86.81,109.38,86.23,81.32,85.13,95.6,89.91,96.85,80.07,108.97,75.61,95.01,84.08,107.72,79.22,,30,965,36,31.63,
28.10.22 10:58:01,22.28,79.06,92.25,97.95,78.69,91.96,66.62,98.06,79.18,77.6,87.24,109.54,85.8,81.75,85.13,95.9,90.06,97.3,80.07,109.12,75.17,95.15,83.92,108.03,78.51,,30,965,36,31.61,
28.10.22 10:58:16,22.53,78.22,92.25,98.1,78.14,91.53,66.08,97.61,79.04,77.03,86.81,109.85,85.65,81.46,84.99,95.9,89.91,97,79.76,108.97,74.74,94.86,83.92,108.03,78.65,,30,965,36,31.61,
28.10.22 10:58:31,22.78,77.94,91.96,97.66,77.87,91.24,65.68,97.61,78.76,76.47,85.94,109.69,85.22,80.76,84.27,95.6,89.61,97,79.3,108.81,74.17,93.7,83.61,107.87,78.09,,30,965,36,31.6,
28.10.22 10:58:46,23.03,77.11,91.96,97.51,77.6,90.52,65.28,97.31,78.2,76.19,85.65,109.38,84.94,80.9,84.27,95.29,89.16,96.55,79.15,108.66,73.74,93.7,83.46,107.57,77.95,,30,965,36,31.6,
28.10.22 10:59:01,23.28,76.69,91.96,97.22,77.19,90.66,64.74,97.16,78.06,75.63,84.64,109.38,84.65,80.62,84.41,94.69,89.01,96.26,79.46,107.89,73.31,93.7,83.31,107.26,77.67,,30,965,36,31.6,
28.10.22 10:59:16,23.53,76.28,91.38,97.22,76.65,89.95,64.47,96.87,77.78,75.22,83.91,108.76,84.37,80.48,83.98,94.54,89.16,96.11,79.15,108.35,73.16,92.97,83.15,107.26,77.38,,30,965,36,31.58,
28.10.22 10:59:31,23.78,75.72,91.24,97.37,76.11,90.23,64.34,96.72,77.78,74.8,83.48,108.91,84.08,80.2,83.55,94.39,88.71,96.11,79,108.5,72.88,92.97,82.84,107.11,76.96,,30,965,36,31.58,
28.10.22 10:59:46,24.03,76,91.1,97.22,75.7,89.95,64.21,96.87,77.78,74.1,82.91,108.91,83.66,80.06,83.12,94.24,88.71,95.81,78.7,108.2,72.59,92.39,82.84,106.8,76.4,,30,965,36,31.58,
28.10.22 11:00:01,24.28,75.72,91.38,96.93,75.29,89.95,63.54,96.42,77.23,72.85,82.19,108.45,83.51,79.78,82.98,94.24,88.41,95.96,78.85,108.04,72.3,91.82,82.23,106.95,76.26,,30,965,36,31.58,
28.10.22 11:00:16,24.53,75.45,90.81,96.5,74.89,89.8,63.27,96.27,77.09,72.58,81.76,108.45,83.09,79.08,82.69,94.24,88.26,95.66,78.7,108.04,71.88,91.53,82.38,107.41,75.84,,30,965,36,31.58,
28.10.22 11:00:31,24.78,75.03,90.38,96.79,74.76,89.09,63,96.27,77.23,72.3,81.19,108.45,83.09,79.36,81.98,93.79,88.11,95.66,78.24,107.74,71.73,91.67,82.54,106.95,75.28,,30,965,36,31.56,
