Measurement Name :,20221028_SDR641_Plate15,,Generated On :,"28/10/2022, 11:10:17",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.10.22 10:42:46,7.03,94.14,94.38,87.9,96.15,99.71,103.55,85.63,96.38,91.28,87.4,93.5,105.49,82.75,70.8,95.28,112.72,89.24,95.24,95.9,87.93,68.73,61.85,78.83,85.04,,27,965,36,28.05,965B6-(E1);
28.10.22 10:43:01,7.28,120.45,103.07,95.48,106.77,109.13,104.3,110.41,109.45,105.74,98.81,104.96,99.85,101.2,90.35,101.94,121.01,106.27,107.59,110.35,113.64,85.5,72.97,96.3,91.26,,27,965,36,28.08,
28.10.22 10:43:16,7.53,102.23,96.38,91.46,85.73,93.57,95.76,85.63,104.54,91.42,80.86,89.43,96.63,84.61,87.77,93.97,110.1,84.28,90.25,97.79,94.91,71.9,62.79,78.83,76.13,,27,965,36,28.11,
28.10.22 10:43:31,7.78,116.53,100.44,91.74,105.71,107.31,112.16,96.6,112.16,106.66,87.26,98.66,115.37,86.33,90.21,99.26,116.91,97.94,105.9,108.07,100.93,79.77,65.87,87.3,87.92,,27,965,36,28.11,
28.10.22 10:43:46,8.03,108.24,92.67,96.35,92.64,99.71,105.94,93.97,105.87,94.5,88.7,90.44,116.76,90.39,80.56,106.6,109.95,100.44,96.42,106.86,97.83,82.05,63.19,86.87,90.09,,27,965,36,28.13,
28.10.22 10:44:01,8.28,93.71,83.29,86.35,86.44,83.19,99.41,93.1,90.83,88.95,79.46,84.85,93.59,86.33,73.93,85.49,94.12,79.95,84.91,94.73,92.31,63.82,54.74,77.58,82.18,,27,965,36,28.15,
28.10.22 10:44:16,8.53,116.38,100.58,108.18,102.24,110.8,114.46,105.54,119.2,100.6,95.26,96.73,110.92,90.24,80.15,104.48,121.8,92.26,99.55,110.35,114.13,81.76,71.32,93.08,100.45,,27,965,36,28.16,
28.10.22 10:44:31,8.78,108.69,103.36,98.68,96.89,103.26,96.63,94.41,101.6,99.55,96.58,95.85,110.31,93.02,77.37,104.03,109.49,92.98,103.32,94.59,98.29,76.51,62.12,85.02,88.06,,27,965,36,28.18,
28.10.22 10:44:46,9.03,108.39,97.25,84.95,96.74,105.06,103.55,105.69,103.07,96.72,93.2,96.59,104.44,83.46,76.4,101.49,108.73,90.96,97.31,95.31,93.22,89,60.92,86.59,80.62,,27,965,36,28.19,
28.10.22 10:45:01,9.28,101.63,90.83,81.89,84.73,93.43,99.56,93.1,102.48,86.21,86.11,92.92,92.87,79.92,84.22,97.34,109.64,84.56,90.4,97.36,96.13,70.52,62.65,80.08,81.61,,27,965,36,28.22,
28.10.22 10:45:16,9.53,105.37,103.22,89.75,97.48,92.28,112.31,104.48,103.95,94.36,93.79,95.7,108.19,83.61,86.63,107.51,104.33,91.25,98.8,102.22,93.53,77.64,72.55,78.55,91.41,,27,965,36,28.22,
28.10.22 10:45:31,9.78,103.87,91.82,92.6,83.32,97.65,102.36,94.85,101.6,93.62,81.43,85.84,103.85,81.61,74.62,93.24,107.05,79.4,90.98,83.75,86.13,66.26,63.19,80.92,79.63,,27,965,36,28.25,
28.10.22 10:45:46,10.03,110.37,87.73,90.6,94.83,103.11,103.4,103.13,101.31,93.62,89.28,89.29,113.98,81.76,67.7,96.9,120.06,88.53,95.38,101.48,101.87,75.11,59.2,79.25,89.8,,27,965,36,28.26,
28.10.22 10:46:01,10.28,93.13,90.4,84.95,78.97,101.78,98.97,93.24,101.31,99.55,85.97,88.28,103.55,81.76,78.75,96.6,115.35,83.72,91.42,86.57,90.95,80.91,59.99,79.25,85.47,,27,965,36,28.29,
28.10.22 10:46:16,10.53,107.33,91.11,86.64,93.37,108.22,105.5,82.53,95.52,94.06,84.26,93.5,112.45,78.37,81.26,97.49,102.08,92.69,99.25,88.13,89.59,74.69,61.72,79.39,82.32,,27,965,36,28.29,
28.10.22 10:46:31,10.78,114.67,97.39,89.89,92.64,102.07,107.15,98.22,115.51,102.86,89.57,89.43,108.35,92.29,73.93,103.58,113.03,95.45,92.44,101.18,106.12,79.34,65.2,82.89,84.32,,27,965,36,28.32,
28.10.22 10:46:46,11.03,106.72,101.46,90.32,99.85,93.14,96.34,84.5,107.51,91.42,79.74,79.76,107.59,85.75,75.58,98.08,110.26,91.68,90.25,94.44,99.53,77.08,55.52,77.44,85.32,,27,965,36,28.32,
28.10.22 10:47:01,11.28,112.97,90.4,87.48,102.39,111.26,103.85,100.74,103.51,98.36,90.44,94.82,124.77,82.32,85.49,99.7,116.29,99.11,92.59,96.33,114.13,83.2,58.28,84.45,89.08,,27,965,36,28.33,
28.10.22 10:47:16,11.53,104.47,86.34,89.6,83.74,101.48,93.15,81.4,102.92,90.41,81.85,83.28,111.69,74.6,70.12,98.22,107.81,94.72,83.2,97.94,94.29,60.59,55.39,79.66,77.67,,27,965,36,28.33,
28.10.22 10:47:31,11.78,97.2,86.9,84.39,87.16,102.37,100.44,87.05,106.91,90.55,84.26,87.85,98.39,84.75,69.99,91.65,107.51,91.25,82.2,86.29,102.18,67.49,56.96,72.89,86.04,,27,965,36,28.35,
28.10.22 10:47:46,12.03,104.17,98.26,91.31,88.73,103.26,99.26,92.81,114.59,91.72,92.76,85.27,121.92,86.47,77.23,97.19,118.64,103.27,92,98.23,108.98,76.66,58.01,77.71,87.77,,27,965,36,28.36,
28.10.22 10:48:01,12.28,99.11,76.74,73.95,88.02,93.43,87.58,87.77,102.19,86.65,75.01,81.31,107.29,65.16,65.96,88.63,108.73,80.23,76.57,97.36,85.39,73.57,49.83,65.46,72.25,,27,965,36,28.38,
28.10.22 10:48:16,12.53,94.29,95.81,78.44,89.6,98.97,95.9,87.63,103.07,91.28,86.54,91.9,110.92,82.61,68.78,94.41,112.25,87.68,89.52,94.88,98.45,72.18,56.96,75.64,77.95,,27,965,36,28.4,
28.10.22 10:48:31,12.78,99.11,76.34,79.95,86.3,86.71,95.03,82.39,97.97,91.86,77.51,80.04,107.74,78.23,70.4,91.79,103.13,81.2,84.05,91.41,96.75,64.09,48.81,71.12,87.77,,27,965,36,28.4,
28.10.22 10:48:46,13.03,102.37,81.91,79.82,89.45,98.09,91,78.75,102.78,88.81,81.99,84.99,97.66,77.95,68.1,99.11,108.27,86.97,84.48,93.14,93.68,61.93,53.44,73.03,79.21,,27,965,36,28.41,
28.10.22 10:49:01,13.28,91.25,88.85,80.09,82.47,98.53,92.15,86.2,106.62,104.98,85.69,86.13,114.29,78.09,69.45,90.64,115.82,86.97,86.92,97.79,100.16,55.8,57.49,80.92,87.63,,27,965,36,28.43,
28.10.22 10:49:16,13.53,111.59,90.97,92.46,97.77,110.5,98.68,91.65,120.75,106.66,87.84,95.7,113.06,79.78,79.45,98.81,111.95,85.13,94.06,112.95,109.14,86.23,59.33,89.45,91.55,,27,965,36,28.44,
28.10.22 10:49:31,13.78,110.21,83.43,80.92,81.21,95.6,98.38,88.2,115.97,99.4,80.44,91.9,118.63,78.37,74.07,104.48,113.8,84.7,91.85,91.41,100.78,71.63,57.36,78.83,89.37,,27,965,36,28.46,
28.10.22 10:49:46,14.03,105.37,89.7,80.09,86.02,94.59,94.31,97.34,118.73,100,83.41,88.86,102.21,80.76,72.7,91.65,116.13,90.39,87.93,95.46,99.38,66.4,54.35,78.13,92.73,,27,965,36,28.47,965D6-(E1);
28.10.22 10:50:01,14.28,88.82,85.92,75.71,69.08,95.46,91.72,83.79,100.58,88.66,71.3,71.19,93.31,70.46,63.57,82.81,100.59,76.09,72.97,84.31,90.19,61.12,48.55,66.66,68.28,,27,965,36,28.49,
28.10.22 10:50:16,14.53,111.59,101.46,90.89,90.18,112.03,104.9,98.22,122.93,106.97,93.93,87.99,126.36,90.97,78.48,110.72,128.7,97.79,93.91,104.31,112.19,76.09,64.53,85.16,88.79,,27,965,36,28.5,
28.10.22 10:50:31,14.78,100.74,87.03,75.71,88.88,103.41,92.72,80.98,100,85.78,82.56,79.34,106.09,67.87,67.57,97.49,105.84,71.73,86.49,94.15,83.16,68.86,51.63,67.6,79.35,,27,965,36,28.51,965D6-(E1);
28.10.22 10:50:46,15.03,95.74,91.11,76.39,90.61,96.04,99.85,87.34,106.47,102.86,83.98,83,107.29,80.48,72.7,96.6,115.82,96.33,86.63,86.71,101.09,60.72,53.31,69.22,83.32,,27,965,36,28.53,
28.10.22 10:51:01,15.28,101.04,93.52,77.21,75.22,92.85,96.78,84.08,104.84,99.4,85.11,87.42,120.03,76.97,71.07,91.07,105.24,97.64,88.36,92.42,93.53,64.22,55.39,66.79,82.89,,27,965,36,28.54,
28.10.22 10:51:16,15.53,86.82,64.57,65.82,59.11,81.1,80.86,63.84,90.4,76.88,64.41,63.12,89.01,53,55.6,73.11,92.08,67.17,66.96,71.39,76.56,50.56,40.85,54.95,62.35,,27,965,36,28.55,
28.10.22 10:51:31,15.78,97.06,85.5,71.8,82.33,82.91,80.17,80.42,96.38,86.21,72.53,72.29,104.59,71.15,62.65,83.93,106.14,78.7,79.8,84.88,91.1,68.45,48.04,63.33,75.15,,27,965,36,28.57,
28.10.22 10:51:46,16.03,94,83.57,73.82,83.04,89.84,83.93,81.54,96.1,80.95,75.84,80.32,100.44,74.18,70.94,95.58,101.94,75.4,77.97,89.27,94.45,65.31,48.29,66.53,74.46,,27,965,36,28.58,
28.10.22 10:52:01,16.28,97.94,83.7,76.8,90.61,99.56,91.29,79.87,106.91,87.51,76.81,72.97,110.62,74.6,64.63,87.48,109.49,78.15,87.5,85.86,92.01,67.36,50.99,71.8,79.35,,27,965,36,28.6,
28.10.22 10:52:16,16.53,97.5,81.23,81.75,95.12,102.52,97.51,84.78,108.85,101.5,86.97,78.22,109.56,72.8,73.11,98.08,112.56,79.67,88.22,97.36,92.16,73.29,53.31,74.54,84.89,,27,965,36,28.61,
28.10.22 10:52:31,16.78,93.71,79.18,72.47,67.6,84.17,79.48,68.64,96.67,80.8,71.98,71.33,100.44,62.35,60.81,91.94,97.78,68.24,72.69,90.98,89.59,56.86,46.77,69.22,67.19,,27,965,36,28.63,
28.10.22 10:52:46,17.03,102.23,78.37,79.4,75.64,97.36,92.87,81.96,104.25,91.72,73.22,75.73,106.39,69.78,69.85,92.95,112.1,84.42,76.15,90.27,95.06,69,47.91,60.03,82.89,,27,965,36,28.63,
28.10.22 10:53:01,17.28,88.82,73.52,70.73,72.48,93.86,82.53,75.16,93.81,85.64,70.89,63.38,88.73,68.28,63.18,80.42,92.23,71.19,75.32,89.98,85.83,59.78,39.98,56.37,71.56,,27,965,36,28.64,
28.10.22 10:53:16,17.53,97.5,86.48,78.44,79.25,100.3,88.01,80.84,98.55,98.21,72.94,80.88,110.16,69.78,66.1,93.1,108.88,76.09,76.85,92.85,95.37,68.59,48.68,60.55,80.06,,27,965,36,28.65,
28.10.22 10:53:31,17.78,105.07,86.76,74.09,81.77,98.38,87.3,83.23,107.21,94.95,75.42,77.53,110.31,71.01,69.72,89.92,107.97,79.53,87.64,87.28,103.75,62.33,48.81,66.79,81.9,,27,965,36,28.66,
28.10.22 10:53:46,18.03,106.57,83.57,72.74,81.63,88.84,98.53,85.21,107.96,85.21,72.12,74.35,109.25,80.62,64.23,88.05,105.99,74.86,77.83,96.62,98.91,56.86,48.55,63.46,71.84,,27,965,36,28.68,
28.10.22 10:54:01,18.28,96.76,87.73,81.61,74.81,94.73,92.29,82.67,105.13,99.4,75.56,72.15,105.19,76.41,69.72,89.92,107.21,80.37,83.48,95.31,97.68,58.05,50.73,66.93,75.02,,27,965,36,28.68,
28.10.22 10:54:16,18.53,101.48,83.43,73.55,72.21,100.44,79.48,71.07,95.81,100.6,70.48,72.42,105.19,62.75,61.33,87.34,107.97,74.17,76.02,89.84,85.54,51.34,45.25,60.42,63.15,,27,965,36,28.69,965D6-(E1);
28.10.22 10:54:31,18.78,95.74,83.15,74.63,75.64,96.62,89.72,76.54,100.15,91.57,78.62,69.29,98.24,71.15,70.53,88.2,105.39,76.5,82.91,86.43,91.25,61.79,52.28,59.5,73.91,,27,965,36,28.72,
28.10.22 10:54:46,19.03,95.3,82.88,74.36,75.5,96.62,89.57,76.26,100,91.42,78.2,69.02,98.24,71.01,70.26,88.05,105.54,76.09,82.49,86.29,91.1,61.39,52.15,59.11,73.63,,27,965,36,28.68,
28.10.22 10:55:01,19.28,94.58,82.74,73.82,74.95,96.33,89.43,75.71,100,90.84,77.92,68.61,97.8,70.87,69.85,87.63,105.24,75.27,82.2,86,90.79,60.99,51.63,58.58,73.08,,27,965,36,28.66,
28.10.22 10:55:16,19.53,94.29,82.19,73.41,74.54,96.33,89,75.3,100,90.41,77.37,68.21,97.8,70.46,69.31,87.48,105.24,74.86,82.06,86,90.64,60.99,51.11,57.93,72.66,,27,965,36,28.64,
28.10.22 10:55:31,19.78,93.71,81.78,73.14,74.12,96.33,89,74.89,99.71,90.41,77.37,67.8,97.66,70.6,68.91,87.05,105.09,74.45,81.92,85.58,90.49,60.86,50.73,57.41,72.11,,27,965,36,28.6,
28.10.22 10:55:46,20.03,93.42,81.37,72.74,73.85,95.9,88.58,74.48,99.85,90.26,76.67,67.53,97.36,70.33,68.64,86.77,104.94,74.04,81.49,85.44,90.49,60.72,49.96,56.63,71.56,,27,965,36,28.58,
28.10.22 10:56:01,20.28,92.98,80.96,72.34,73.44,96.04,88.29,74.07,99.85,89.53,76.39,67.13,97.07,69.92,67.97,86.48,104.79,73.49,81.35,84.88,90.19,60.45,49.32,56.11,71.01,,27,965,36,28.55,
28.10.22 10:56:16,20.53,92.4,80.55,71.53,73.3,95.9,87.73,73.52,99.56,89.53,75.84,66.73,97.07,69.37,67.43,86.06,104.48,72.95,81.07,84.73,90.04,60.19,49.06,55.72,70.6,,27,965,36,28.53,
28.10.22 10:56:31,20.78,92.26,80.55,71,72.62,95.6,87.44,73.25,99.42,89.24,75.56,66.32,97.07,68.96,67.17,85.92,104.63,72.41,80.93,84.88,89.89,60.05,49.19,55.2,70.05,,27,965,36,28.51,
28.10.22 10:56:46,21.03,91.97,80.27,70.59,72.34,95.9,87.16,72.97,99.42,88.95,75.28,66.05,96.78,68.41,66.5,85.63,104.63,72.14,80.5,84.59,89.89,59.65,49.06,54.95,69.51,,27,965,36,28.51,
28.10.22 10:57:01,21.28,91.68,80.27,70.33,72.21,95.6,87.02,72.84,99.42,88.81,74.87,65.65,96.93,67.87,66.36,85.35,104.79,71.73,79.94,84.45,89.59,59.25,49.06,54.56,69.23,,27,965,36,28.5,
28.10.22 10:57:16,21.53,91.25,79.73,69.66,71.8,95.31,86.74,72.43,99.13,88.38,74.46,65.25,96.63,67.33,66.1,84.22,104.48,70.79,79.37,84.03,89.59,58.72,48.81,53.91,68.69,,27,965,36,28.47,
28.10.22 10:57:31,21.78,90.82,79.45,69.53,71.25,95.31,86.6,72.16,98.98,87.94,73.77,64.58,96.2,66.92,65.3,83.79,104.03,70.38,79.09,83.89,89.28,58.32,48.42,53.53,68.01,,27,965,36,28.47,
28.10.22 10:57:46,22.03,90.53,78.91,69.26,70.98,95.46,86.6,72.02,98.98,87.94,73.63,64.31,96.34,66.78,65.03,83.23,104.03,70.25,79.23,83.75,89.28,58.05,48.29,53.14,67.73,,27,965,36,28.47,
28.10.22 10:58:01,22.28,90.25,78.5,68.6,70.57,95.17,86.6,71.75,98.69,87.65,73.22,63.65,96.05,66.51,64.77,82.67,104.03,69.84,78.67,83.61,88.98,57.79,47.91,52.76,67.19,,27,965,36,28.44,
28.10.22 10:58:16,22.53,90.1,78.37,68.33,70.44,95.31,86.45,71.75,98.84,87.51,73.08,63.25,96.05,66.38,64.5,82.24,104.03,69.98,78.53,83.19,88.98,57.26,47.66,52.37,66.78,,27,965,36,28.43,
28.10.22 10:58:31,22.78,89.82,77.82,68.07,69.9,95.17,86.17,71.34,98.55,87.22,72.67,62.72,95.76,65.7,64.1,81.54,104.03,69.58,78.11,82.91,88.53,56.99,47.02,51.99,66.38,,27,965,36,28.43,
28.10.22 10:58:46,23.03,89.53,77.69,67.67,69.35,95.02,86.03,71.07,98.4,87.08,72.26,62.19,95.47,65.43,63.57,81.26,103.73,69.44,77.83,82.49,88.38,56.46,46.64,51.73,65.7,,27,965,36,28.43,
28.10.22 10:59:01,23.28,89.39,77.55,67.4,69.08,94.59,86.17,71.07,98.4,86.65,72.26,61.92,95.33,65.16,63.7,80.98,103.88,69.31,77.97,82.35,88.08,55.93,46.13,51.48,65.3,,27,965,36,28.41,
28.10.22 10:59:16,23.53,89.24,77.28,67.14,68.81,95.02,85.89,70.67,98.26,86.5,71.98,61.39,95.33,64.76,63.44,80.84,103.58,69.17,77.69,81.94,87.93,55.67,45.63,51.22,65.03,,27,965,36,28.43,
28.10.22 10:59:31,23.78,88.96,76.74,66.88,68.27,94.73,85.89,70.26,97.97,86.21,71.44,60.86,95.18,64.22,63.31,80.42,103.43,68.91,77.13,81.52,87.78,55.01,45.12,50.58,64.49,,27,965,36,28.4,
28.10.22 10:59:46,24.03,89.1,76.74,66.61,68.27,94.88,86.17,70.26,98.11,86.36,71.57,60.6,95.18,64.09,63.31,80.42,103.58,69.04,77.27,81.24,87.63,54.88,44.99,50.46,64.09,,27,965,36,28.4,
28.10.22 11:00:01,24.28,88.82,76.61,66.48,68,94.88,86.03,69.72,97.97,86.21,71.16,60.2,94.89,63.82,63.04,80.42,103.73,68.64,76.99,81.24,87.78,54.61,44.87,50.2,63.82,,27,965,36,28.4,
28.10.22 11:00:16,24.53,88.53,76.2,66.22,67.33,94.44,85.75,69.05,97.83,85.64,71.03,59.28,94.46,63.15,62.52,80.01,103.43,68.1,76.71,80.82,87.33,54.22,44.24,49.44,63.28,,27,965,36,28.39,
